case_id,batch_id,part_id,scenario_type,severity_level,disturbance_flag,dev_offset,dev_tilt,dev_bend,dev_waviness,dev_noise,dev_twist,fixture_drift,z_adj,theta_adj,locator_offset,mean_gap,max_gap,parallelism_error,rms_deviation,quality_score,tolerance_pass
439,OFF_M_001,5,offset_dominant,medium,normal,1.4930739178790131,0.026546877207345755,-0.022731662787002158,0.04175185011218231,0.0316337909997199,0.060859234594628296,0.048178771228614144,-1.131556405207077,-1.0913154597800723,0.07983762120182014,4.7254439247220965,9.535522727545791,18.530977174160427,5.4501011673826465,10.38259326466676,False
440,OFF_M_001,5,offset_dominant,medium,normal,1.4930739178790131,0.026546877207345755,-0.022731662787002158,0.04175185011218231,0.0316337909997199,0.060859234594628296,0.048178771228614144,1.654404419501609,0.6458680963621684,-0.12442106732305724,3.773913806286222,8.951648658580984,11.791376776217428,4.626346349418994,7.817716407267289,False
441,OFF_M_001,6,offset_dominant,medium,normal,-0.7021514989626116,0.022506624392163374,-0.1304865346145359,0.07368022426976503,0.04069845427151853,-0.009275710320113144,-0.024841574876921724,0.5181038139077594,-0.38988900793449954,-0.47852800448657073,1.6643425459277836,3.2667872988667126,6.370698849628642,1.8901027206833767,3.5795588803952794,False
442,OFF_M_001,6,offset_dominant,medium,normal,-0.7021514989626116,0.022506624392163374,-0.1304865346145359,0.07368022426976503,0.04069845427151853,-0.009275710320113144,-0.024841574876921724,1.0938039087407607,0.579267295079678,-0.34558830209492686,2.65681306380285,5.7666443627780275,10.544719122602775,3.0899690817447283,5.999449872929569,False
443,OFF_M_001,6,offset_dominant,medium,normal,-0.7021514989626116,0.022506624392163374,-0.1304865346145359,0.07368022426976503,0.04069845427151853,-0.009275710320113144,-0.024841574876921724,1.8811355541975185,-0.5548146746676209,-0.860271148050378,2.3572798097410637,5.90622521930376,9.249392389376116,2.8999748908201903,5.543866714608301,False
444,OFF_M_001,6,offset_dominant,medium,normal,-0.7021514989626116,0.022506624392163374,-0.1304865346145359,0.07368022426976503,0.04069845427151853,-0.009275710320113144,-0.024841574876921724,0.4993392241378931,-0.9430306252041212,-0.44667187146702947,4.076028862484473,8.113308384116708,16.026222662542665,4.691507201103344,8.933818692853489,False
445,OFF_M_001,6,offset_dominant,medium,normal,-0.7021514989626116,0.022506624392163374,-0.1304865346145359,0.07368022426976503,0.04069845427151853,-0.009275710320113144,-0.024841574876921724,0.03593196524218989,-0.5127369063424857,-0.5700073151599112,2.2914024146944207,4.82109176853993,8.514933014900569,2.611467120212209,4.949374871461696,False
446,OFF_M_001,6,offset_dominant,medium,normal,-0.7021514989626116,0.022506624392163374,-0.1304865346145359,0.07368022426976503,0.04069845427151853,-0.009275710320113144,-0.024841574876921724,1.015927074528272,0.11279841936550938,0.6795224965005611,0.8658052568766204,1.6180618119093013,2.4029594454635848,0.9500730020031367,1.5610552544751655,False
447,OFF_M_001,6,offset_dominant,medium,normal,-0.7021514989626116,0.022506624392163374,-0.1304865346145359,0.07368022426976503,0.04069845427151853,-0.009275710320113144,-0.024841574876921724,0.40619797327738816,-0.039726691742931974,-0.4774872967784236,0.35928053419871697,0.7847687842174205,0.2591085898947012,0.40380080244617145,0.4613274527378687,True
448,OFF_M_001,6,offset_dominant,medium,normal,-0.7021514989626116,0.022506624392163374,-0.1304865346145359,0.07368022426976503,0.04069845427151853,-0.009275710320113144,-0.024841574876921724,1.4603293754564866,-0.7275095794455186,-0.5155431780536794,3.1085032002258317,6.992714816816404,12.263866833188866,3.6537298591914995,7.07489844098848,False
449,OFF_M_001,7,offset_dominant,medium,normal,-0.10769740742453016,-0.10860906950667382,-0.11839875049994186,0.06623625370727454,0.018817728548541794,0.029132558953198703,-0.06998575309321435,1.3996463027410009,0.9588724084284037,0.677765523928576,4.007569681590942,8.726929492357117,14.850598279817959,4.602596659502508,8.735788902080055,False
450,OFF_M_001,7,offset_dominant,medium,normal,-0.10769740742453016,-0.10860906950667382,-0.11839875049994186,0.06623625370727454,0.018817728548541794,0.029132558953198703,-0.06998575309321435,2.2917640657520915,0.9674298111810951,-0.11196396341926951,4.105371594893336,9.69361164783684,14.999995346407434,4.893571020676009,9.129050678808884,False
451,OFF_M_001,7,offset_dominant,medium,normal,-0.10769740742453016,-0.10860906950667382,-0.11839875049994186,0.06623625370727454,0.018817728548541794,0.029132558953198703,-0.06998575309321435,-0.5082589577817669,0.950840803131703,0.853877590714454,3.7225333737079644,7.9614356859475075,14.710381383366487,4.314628035402234,8.34976793644681,False
452,OFF_M_001,7,offset_dominant,medium,normal,-0.10769740742453016,-0.10860906950667382,-0.11839875049994186,0.06623625370727454,0.018817728548541794,0.029132558953198703,-0.06998575309321435,2.364179741590185,0.6439613636226784,-0.5960223401172393,2.7645747682674626,6.942584625749012,9.353274391649844,3.4608727634206216,6.064217412041957,False
453,OFF_M_001,7,offset_dominant,medium,normal,-0.10769740742453016,-0.10860906950667382,-0.11839875049994186,0.06623625370727454,0.018817728548541794,0.029132558953198703,-0.06998575309321435,2.224770680553612,1.0731395203589271,0.3322627278259429,4.616235737294472,10.54947780239506,16.845563516182,5.4085865502283434,10.144241771784294,False
454,OFF_M_001,7,offset_dominant,medium,normal,-0.10769740742453016,-0.10860906950667382,-0.11839875049994186,0.06623625370727454,0.018817728548541794,0.029132558953198703,-0.06998575309321435,1.7864013317474239,0.14682341079348538,0.8882538908234454,1.9835454935954824,2.622050724229589,0.676112613774654,2.0207043620981824,1.7865830856897356,False
455,OFF_M_001,7,offset_dominant,medium,normal,-0.10769740742453016,-0.10860906950667382,-0.11839875049994186,0.06623625370727454,0.018817728548541794,0.029132558953198703,-0.06998575309321435,-2.0303180170395443,0.8735128715634495,-0.8889927419257213,3.9245682338989645,8.808806107552128,13.360412031735414,4.5671070778206495,8.284846619738017,False
456,OFF_M_001,7,offset_dominant,medium,normal,-0.10769740742453016,-0.10860906950667382,-0.11839875049994186,0.06623625370727454,0.018817728548541794,0.029132558953198703,-0.06998575309321435,-0.8044647389098976,-0.8752184577233714,-0.041729815074175614,4.376121492690726,9.484141362787977,17.16307692499626,5.0805510121048405,9.815057035352973,False
457,OFF_M_001,8,offset_dominant,medium,normal,0.6071329799159156,0.010235620276693572,0.11825352364845473,0.09450949192291491,0.023341754071534528,0.013185496202726073,0.06988916877809055,2.2327744400912737,0.5466126692477093,-0.7462677643963249,3.0048267111887075,7.609393650677529,9.700521528148718,3.820635324522429,6.476486099456729,False
458,OFF_M_001,8,offset_dominant,medium,normal,0.6071329799159156,0.010235620276693572,0.11825352364845473,0.09450949192291491,0.023341754071534528,0.013185496202726073,0.06988916877809055,2.1885347107188196,0.1976883643633316,-0.3332752660858238,2.645045594444603,4.520147214041958,3.6103678145560707,2.8461604561830964,3.5172842325310993,False
459,OFF_M_001,8,offset_dominant,medium,normal,0.6071329799159156,0.010235620276693572,0.11825352364845473,0.09450949192291491,0.023341754071534528,0.013185496202726073,0.06988916877809055,-0.514302768002008,0.5409708248462837,-0.24745469662783282,2.4135596260547754,4.813162353715964,9.60204389695232,2.7906642576732867,5.3276961887842464,False
460,OFF_M_001,8,offset_dominant,medium,normal,0.6071329799159156,0.010235620276693572,0.11825352364845473,0.09450949192291491,0.023341754071534528,0.013185496202726073,0.06988916877809055,0.39372399559303517,0.5051987919561716,-0.609250005388071,2.272485542859516,5.408931756380072,8.977652081787934,2.7266854773885587,5.270389362047112,False
461,OFF_M_001,8,offset_dominant,medium,normal,0.6071329799159156,0.010235620276693572,0.11825352364845473,0.09450949192291491,0.023341754071534528,0.013185496202726073,0.06988916877809055,2.221207431212747,-0.34518534855501637,-0.1612504858461714,2.7375963375013055,5.679991487370912,5.864652481111207,3.2281892404760115,4.607491015842628,False
462,OFF_M_001,8,offset_dominant,medium,normal,0.6071329799159156,0.010235620276693572,0.11825352364845473,0.09450949192291491,0.023341754071534528,0.013185496202726073,0.06988916877809055,0.992571839339103,0.2610842145306338,-0.11976032612164156,1.6497774542529384,3.8774626923327147,4.716851980020819,2.0383965671698747,3.277067294698929,False
463,OFF_M_001,8,offset_dominant,medium,normal,0.6071329799159156,0.010235620276693572,0.11825352364845473,0.09450949192291491,0.023341754071534528,0.013185496202726073,0.06988916877809055,0.7487102015039571,0.9667879381729068,0.6005672332908372,4.488580945546744,9.792935197565518,17.03527556126616,5.1768922284976115,9.912726734163288,False
464,OFF_M_001,8,offset_dominant,medium,normal,0.6071329799159156,0.010235620276693572,0.11825352364845473,0.09450949192291491,0.023341754071534528,0.013185496202726073,0.06988916877809055,1.6212950497738685,-0.5798198194384488,-0.16119330140472488,2.9365508888770564,7.1277874319077155,9.960069113636253,3.611782635939045,6.368500493920212,False
465,OFF_M_001,9,offset_dominant,medium,normal,-0.4859555035265033,0.02358552556713582,0.031336995712523685,0.028767572280210978,0.023477882341230428,-0.04403635851401888,0.048953728510703516,1.1526389778647865,0.8000703584073794,0.37563085559257603,3.685666033660861,7.873573617309919,14.37509135976254,4.252328937260623,8.205532196946058,False
466,OFF_M_001,9,offset_dominant,medium,normal,-0.4859555035265033,0.02358552556713582,0.031336995712523685,0.028767572280210978,0.023477882341230428,-0.04403635851401888,0.048953728510703516,-1.4975292378192206,0.6404356629790937,-0.50099960593345,3.3804150443553347,7.758538276623547,11.588498193662844,3.9828574401538126,7.216521198407899,False
467,OFF_M_001,9,offset_dominant,medium,normal,-0.4859555035265033,0.02358552556713582,0.031336995712523685,0.028767572280210978,0.023477882341230428,-0.04403635851401888,0.048953728510703516,1.297442984842637,0.161754179751338,-0.2665749674175806,0.9382566948990281,2.4474589620033345,3.2334722010871983,1.1919419512749707,2.1049505525243655,False
468,OFF_M_001,9,offset_dominant,medium,normal,-0.4859555035265033,0.02358552556713582,0.031336995712523685,0.028767572280210978,0.023477882341230428,-0.04403635851401888,0.048953728510703516,-2.0825381099197116,0.7860228235368618,0.8793058415964508,3.7992115381269422,9.613997920933562,14.129868646273806,4.714537730974665,8.73437720469776,False
469,OFF_M_001,9,offset_dominant,medium,normal,-0.4859555035265033,0.02358552556713582,0.031336995712523685,0.028767572280210978,0.023477882341230428,-0.04403635851401888,0.048953728510703516,0.8295889000031877,1.114899760064253,0.8682228380859822,5.069913836506367,10.298786351242526,19.871449643276858,5.819344667185847,11.153979416026308,False
470,OFF_M_001,9,offset_dominant,medium,normal,-0.4859555035265033,0.02358552556713582,0.031336995712523685,0.028767572280210978,0.023477882341230428,-0.04403635851401888,0.048953728510703516,-1.5269579959812318,0.5549096366357125,-0.30139036112461093,3.0170873450413787,7.041496394064325,10.095624722146246,3.602366413453372,6.406499179720922,False
471,OFF_M_001,9,offset_dominant,medium,normal,-0.4859555035265033,0.02358552556713582,0.031336995712523685,0.028767572280210978,0.023477882341230428,-0.04403635851401888,0.048953728510703516,-0.062413197171870216,-0.8232829652427702,0.949558856115305,3.5526681050215814,7.5087596165190424,13.95966572882758,4.106212689281307,7.916949304038591,False
472,OFF_M_001,9,offset_dominant,medium,normal,-0.4859555035265033,0.02358552556713582,0.031336995712523685,0.028767572280210978,0.023477882341230428,-0.04403635851401888,0.048953728510703516,1.1306869153820425,-0.5594200568856765,-0.257056619663933,2.3936229205838035,5.340823648913203,9.353710480318293,2.803757933383103,5.4068229082829,False
473,OFF_M_001,10,offset_dominant,medium,normal,0.012543970097055657,-0.08871578347047704,-0.12462210460493772,0.0451238914372663,0.029175002648412586,0.06224085176558287,-0.022596293138304965,-0.3252326835479953,-0.12549646979307072,0.40280225876341724,0.946458107467467,2.131050193136702,3.7596513386126604,1.1080044665819118,2.16194833842324,False
474,OFF_M_001,10,offset_dominant,medium,normal,0.012543970097055657,-0.08871578347047704,-0.12462210460493772,0.0451238914372663,0.029175002648412586,0.06224085176558287,-0.022596293138304965,-2.1956870839714937,0.09619336389202604,0.09465562443540287,2.0921820119818837,2.294404871492542,0.1095712575348351,2.0940512640741686,1.558252568710195,False
475,OFF_M_001,10,offset_dominant,medium,normal,0.012543970097055657,-0.08871578347047704,-0.12462210460493772,0.0451238914372663,0.029175002648412586,0.06224085176558287,-0.022596293138304965,1.2837613056419044,1.1583474056079794,0.5915095735736162,4.912685713658763,10.683006380510367,18.650409723907003,5.665429078689514,10.840373453291791,False
476,OFF_M_001,10,offset_dominant,medium,normal,0.012543970097055657,-0.08871578347047704,-0.12462210460493772,0.0451238914372663,0.029175002648412586,0.06224085176558287,-0.022596293138304965,0.01894306325234041,-0.7933123689427715,0.17652194326634119,3.8877609305032252,7.800972256663868,15.41611893783253,4.488426562364115,8.580298293736298,False
477,OFF_M_001,10,offset_dominant,medium,normal,0.012543970097055657,-0.08871578347047704,-0.12462210460493772,0.0451238914372663,0.029175002648412586,0.06224085176558287,-0.022596293138304965,1.6714944335634296,1.037793752748798,0.6506207589882012,4.508421122977341,10.018333576461627,16.545577779107468,5.215890453122096,9.84328878887614,False
478,OFF_M_001,10,offset_dominant,medium,normal,0.012543970097055657,-0.08871578347047704,-0.12462210460493772,0.0451238914372663,0.029175002648412586,0.06224085176558287,-0.022596293138304965,-1.5551569681871824,0.5101820744383954,0.7603098949716867,1.9478115782997807,5.148723627237323,7.335271087653391,2.5056343587315655,4.580105323830305,False
479,OFF_M_001,10,offset_dominant,medium,normal,0.012543970097055657,-0.08871578347047704,-0.12462210460493772,0.0451238914372663,0.029175002648412586,0.06224085176558287,-0.022596293138304965,0.9050848331348762,0.4458048982277165,0.0003245725021574497,1.743783064086969,4.08482416810513,6.211599077549617,2.0691605258675354,3.818977945509268,False
480,OFF_M_001,10,offset_dominant,medium,normal,0.012543970097055657,-0.08871578347047704,-0.12462210460493772,0.0451238914372663,0.029175002648412586,0.06224085176558287,-0.022596293138304965,0.6848811106275257,-0.4934862738647493,-0.8223798264285096,2.5605128201919367,5.849928422828497,10.182494515681043,3.0147447310514384,5.879355200715587,False
481,OFF_M_002,1,offset_dominant,medium,normal,0.4674435228996481,0.10500620492316085,-0.05899461808608622,0.06204061353280976,0.017805904539237846,0.04350573324573418,-0.03990120859022815,-1.5155492805498272,1.0374706741274078,0.47847059416531734,5.046649097255843,11.05088883899761,19.96414657055329,5.882346140853209,11.406739966127343,False
482,OFF_M_002,1,offset_dominant,medium,normal,0.4674435228996481,0.10500620492316085,-0.05899461808608622,0.06204061353280976,0.017805904539237846,0.04350573324573418,-0.03990120859022815,-1.3466372950537109,-0.9326805851537086,0.8978388897370031,3.6515149525866133,8.112280776336156,14.424896881232499,4.27029790248718,8.283637573295298,False
483,OFF_M_002,1,offset_dominant,medium,normal,0.4674435228996481,0.10500620492316085,-0.05899461808608622,0.06204061353280976,0.017805904539237846,0.04350573324573418,-0.03990120859022815,-1.9390616696993361,-0.5830318846866043,-0.6347320140010857,2.515109541991406,5.653161570155996,8.321289084780318,2.9472727110666304,5.241595330184979,False
484,OFF_M_002,1,offset_dominant,medium,normal,0.4674435228996481,0.10500620492316085,-0.05899461808608622,0.06204061353280976,0.017805904539237846,0.04350573324573418,-0.03990120859022815,-2.4626808979411603,-0.4460765421646943,0.9483577431975252,1.880304394634971,4.981254105477924,5.930773495670239,2.454916251257918,4.083191223860732,False
485,OFF_M_002,1,offset_dominant,medium,normal,0.4674435228996481,0.10500620492316085,-0.05899461808608622,0.06204061353280976,0.017805904539237846,0.04350573324573418,-0.03990120859022815,-0.7904834709532178,0.010331710722656817,0.4918715678435628,0.5263991142898456,1.3613527478703344,2.0352105599816612,0.6352247265317392,1.2404111992957263,False
486,OFF_M_002,1,offset_dominant,medium,normal,0.4674435228996481,0.10500620492316085,-0.05899461808608622,0.06204061353280976,0.017805904539237846,0.04350573324573418,-0.03990120859022815,0.25540051039608036,0.584619617789536,0.32327173638103046,3.1356542624145916,6.731497630471175,12.058779509616844,3.6069215673990964,6.938471577490692,False
487,OFF_M_002,1,offset_dominant,medium,normal,0.4674435228996481,0.10500620492316085,-0.05899461808608622,0.06204061353280976,0.017805904539237846,0.04350573324573418,-0.03990120859022815,0.542815114995074,0.3591573773081884,0.5983287241565021,2.323290134990934,5.051293730962859,8.123449060870607,2.658091417422931,4.915219019789614,False
488,OFF_M_002,1,offset_dominant,medium,normal,0.4674435228996481,0.10500620492316085,-0.05899461808608622,0.06204061353280976,0.017805904539237846,0.04350573324573418,-0.03990120859022815,1.050956974005521,0.7002598096924595,-0.7088047234329373,3.6062964536572952,8.536157065438642,14.077336062487738,4.309947413384023,8.296931615813506,False
489,OFF_M_002,2,offset_dominant,medium,normal,-0.7589404856507199,-0.01901194595284498,-0.04952893873619291,0.10103195503780565,0.024141348099081014,-0.006714639256805356,0.029146339994432335,-0.7520104397114724,1.1651859018614033,-0.6354293020187665,5.23525600806573,11.607810938324977,20.020522768784218,6.057670502352314,11.664843964787709,False
490,OFF_M_002,2,offset_dominant,medium,normal,-0.7589404856507199,-0.01901194595284498,-0.04952893873619291,0.10103195503780565,0.024141348099081014,-0.006714639256805356,0.029146339994432335,-1.863332802466764,0.5495328144013811,0.554870320034927,2.878669881637973,7.345089493062473,9.27283951342446,3.6184823512415907,6.210827901561632,False
491,OFF_M_002,2,offset_dominant,medium,normal,-0.7589404856507199,-0.01901194595284498,-0.04952893873619291,0.10103195503780565,0.024141348099081014,-0.006714639256805356,0.029146339994432335,0.8613677383733007,0.6628699890238208,0.3874431441863444,2.863889676895996,5.64158660001033,11.251168468288329,3.2831867692634527,6.255312100484742,False
492,OFF_M_002,2,offset_dominant,medium,normal,-0.7589404856507199,-0.01901194595284498,-0.04952893873619291,0.10103195503780565,0.024141348099081014,-0.006714639256805356,0.029146339994432335,-1.8211465885541163,0.259732553948417,0.5537533651190649,2.3664180977592633,4.7737875816954025,4.214607739071113,2.6705862626489885,3.6735026518226324,False
493,OFF_M_002,2,offset_dominant,medium,normal,-0.7589404856507199,-0.01901194595284498,-0.04952893873619291,0.10103195503780565,0.024141348099081014,-0.006714639256805356,0.029146339994432335,1.8275830316223391,-0.6090354175591016,-0.7451384781229229,2.800299458196542,6.4563678919425795,10.948685218755351,3.3374228303679723,6.395348053705139,False
494,OFF_M_002,2,offset_dominant,medium,normal,-0.7589404856507199,-0.01901194595284498,-0.04952893873619291,0.10103195503780565,0.024141348099081014,-0.006714639256805356,0.029146339994432335,1.4054522179128979,-0.5842839719144031,-0.9361410433582253,2.670526051797416,5.818184095822452,10.51664414005587,3.1231252447741364,6.013918810780136,False
495,OFF_M_002,2,offset_dominant,medium,normal,-0.7589404856507199,-0.01901194595284498,-0.04952893873619291,0.10103195503780565,0.024141348099081014,-0.006714639256805356,0.029146339994432335,1.6260678182465211,0.014378721146063977,-0.3467337351431561,0.8126494095535908,1.0784146720435692,0.06765552273517916,0.8226467070061775,0.6698805520003195,True
496,OFF_M_002,2,offset_dominant,medium,normal,-0.7589404856507199,-0.01901194595284498,-0.04952893873619291,0.10103195503780565,0.024141348099081014,-0.006714639256805356,0.029146339994432335,-2.442854473842254,-1.1152141327009255,0.5852465411205894,5.350677791336376,13.180800462360999,19.78522842847845,6.508741704948932,12.14588617514764,False
497,OFF_M_002,3,offset_dominant,medium,normal,-0.8699801765633193,-0.0351740067109274,-0.008275918516327627,0.04725334565810459,0.018386446595411596,-0.055705830131806564,-0.06917015466961678,1.902146378913188,0.7752405188959721,0.9844328856018738,3.525791636200164,7.491160518955622,12.944169533730433,4.006933572649578,7.589029863930824,False
498,OFF_M_002,3,offset_dominant,medium,normal,-0.8699801765633193,-0.0351740067109274,-0.008275918516327627,0.04725334565810459,0.018386446595411596,-0.055705830131806564,-0.06917015466961678,0.43200977768966453,1.1102103084357717,0.8976884650028549,4.7533249654471685,9.847123056571249,18.792094946638276,5.4893002357063,10.56669291416764,False
499,OFF_M_002,3,offset_dominant,medium,normal,-0.8699801765633193,-0.0351740067109274,-0.008275918516327627,0.04725334565810459,0.018386446595411596,-0.055705830131806564,-0.06917015466961678,-0.9338063474828036,0.87224101453409,0.5849453311175543,3.815972182183596,9.135693803154066,14.637497946440297,4.577198733658725,8.73446905289926,False
500,OFF_M_002,3,offset_dominant,medium,normal,-0.8699801765633193,-0.0351740067109274,-0.008275918516327627,0.04725334565810459,0.018386446595411596,-0.055705830131806564,-0.06917015466961678,1.3789938870054281,0.9510738511006125,-0.23161998015938456,4.0457488697828525,8.502586264834292,16.013739118699895,4.687757899200335,9.037398065915147,False
501,OFF_M_002,3,offset_dominant,medium,normal,-0.8699801765633193,-0.0351740067109274,-0.008275918516327627,0.04725334565810459,0.018386446595411596,-0.055705830131806564,-0.06917015466961678,-0.4997251705630905,0.33612554208872747,0.47560907562868415,1.561044841722543,4.022586693518603,5.279408938022826,1.984888156017845,3.457400957580976,False
502,OFF_M_002,3,offset_dominant,medium,normal,-0.8699801765633193,-0.0351740067109274,-0.008275918516327627,0.04725334565810459,0.018386446595411596,-0.055705830131806564,-0.06917015466961678,1.898685513288073,0.9020287695822764,0.44267924877251974,3.958005070347325,8.594281375036834,15.15751701808762,4.565900582633792,8.769531097304911,False
503,OFF_M_002,3,offset_dominant,medium,normal,-0.8699801765633193,-0.0351740067109274,-0.008275918516327627,0.04725334565810459,0.018386446595411596,-0.055705830131806564,-0.06917015466961678,2.284463889107614,-0.7712913145290186,0.9006796943601725,3.8559053924085105,8.426149988020226,14.049541903548219,4.434280071731743,8.34290719236626,False
504,OFF_M_002,3,offset_dominant,medium,normal,-0.8699801765633193,-0.0351740067109274,-0.008275918516327627,0.04725334565810459,0.018386446595411596,-0.055705830131806564,-0.06917015466961678,-2.179042589831892,0.13349251486060387,-0.8196060859837555,3.3100381723295147,3.9337858219465875,1.742732354455625,3.361987032512175,3.032165607870735,False
505,OFF_M_002,4,offset_dominant,medium,normal,-0.9628573525568013,-0.08158579890406278,-0.13223877505322035,0.06739632775736268,0.036935939988685246,0.04181862121899047,0.01453405522107204,0.005734199664804596,-0.4088364665527654,0.9394984534831847,2.170557679834363,5.283545811087029,8.609775902543802,2.5949965551613805,5.078663473555696,False
506,OFF_M_002,4,offset_dominant,medium,normal,-0.9628573525568013,-0.08158579890406278,-0.13223877505322035,0.06739632775736268,0.036935939988685246,0.04181862121899047,0.01453405522107204,-0.1262912914640033,-0.30683877539485527,0.3463308579360733,1.765648099057922,4.525539330837594,6.8295104528344694,2.1814806318749627,4.154357428006492,False
507,OFF_M_002,4,offset_dominant,medium,normal,-0.9628573525568013,-0.08158579890406278,-0.13223877505322035,0.06739632775736268,0.036935939988685246,0.04181862121899047,0.01453405522107204,0.752725284279574,-1.194145727027358,0.2369473966014859,5.63129194672092,11.391238762639311,22.31890530890263,6.497946721295105,12.45222547760837,False
508,OFF_M_002,4,offset_dominant,medium,normal,-0.9628573525568013,-0.08158579890406278,-0.13223877505322035,0.06739632775736268,0.036935939988685246,0.04181862121899047,0.01453405522107204,-1.2811551261548315,-0.29943926018898814,0.4126977814696886,2.235907480163854,5.615817133298255,6.700360934104266,2.8193667174192596,4.6475623360118385,False
509,OFF_M_002,4,offset_dominant,medium,normal,-0.9628573525568013,-0.08158579890406278,-0.13223877505322035,0.06739632775736268,0.036935939988685246,0.04181862121899047,0.01453405522107204,0.28693110505347885,-0.3152276540277673,-0.6651792963257519,1.9101099624729148,4.1856976799384285,6.975928320564881,2.179699118017925,4.13949070069466,False
510,OFF_M_002,4,offset_dominant,medium,normal,-0.9628573525568013,-0.08158579890406278,-0.13223877505322035,0.06739632775736268,0.036935939988685246,0.04181862121899047,0.01453405522107204,0.027410936238765782,-0.4335215435827122,0.8258556168161502,2.2767960891210057,5.477317956857116,9.040635061242797,2.713754349290054,5.309800167095281,False
511,OFF_M_002,4,offset_dominant,medium,normal,-0.9628573525568013,-0.08158579890406278,-0.13223877505322035,0.06739632775736268,0.036935939988685246,0.04181862121899047,0.01453405522107204,0.17173320144525306,0.8783135860089899,-0.21963794303297735,3.553114040010795,7.741131980627168,13.856552471072991,4.124803891172631,7.957719936630548,False
512,OFF_M_002,4,offset_dominant,medium,normal,-0.9628573525568013,-0.08158579890406278,-0.13223877505322035,0.06739632775736268,0.036935939988685246,0.04181862121899047,0.01453405522107204,1.6371858189398028,-1.0643114347870113,-0.4037619488639701,5.0671467951617135,10.678559607863155,20.05198802030197,5.8715572184123985,11.326464048839291,False
513,OFF_M_002,5,offset_dominant,medium,normal,0.41607114415936053,0.07348045381652324,0.03633320842332309,0.08421533584997426,0.03375330193405411,-0.03285329222553977,0.07151426067247083,-0.37751054654447014,0.38919106550051774,0.08302112065001044,2.0005339125631227,4.077324288941361,8.044198555295653,2.3236262419886815,4.468979651238908,False
514,OFF_M_002,5,offset_dominant,medium,normal,0.41607114415936053,0.07348045381652324,0.03633320842332309,0.08421533584997426,0.03375330193405411,-0.03285329222553977,0.07151426067247083,-1.8424303662218688,-0.665703926821945,-0.5549552780187847,2.9503891427148163,6.59371299693461,10.367819647999887,3.4378589452169144,6.317362430816486,False
515,OFF_M_002,5,offset_dominant,medium,normal,0.41607114415936053,0.07348045381652324,0.03633320842332309,0.08421533584997426,0.03375330193405411,-0.03285329222553977,0.07151426067247083,0.49976256306171063,-0.09210152114556847,-0.22482987487829265,0.8627992730718068,1.2124714176553322,0.3560476054922188,0.8787951050244921,0.8172749993682565,True
516,OFF_M_002,5,offset_dominant,medium,normal,0.41607114415936053,0.07348045381652324,0.03633320842332309,0.08421533584997426,0.03375330193405411,-0.03285329222553977,0.07151426067247083,0.28319586440894007,1.128277885878137,-0.37161308788824643,5.261709745387726,11.188923383517666,20.94613836785287,6.114832782290416,11.83051472725652,False
517,OFF_M_002,5,offset_dominant,medium,normal,0.41607114415936053,0.07348045381652324,0.03633320842332309,0.08421533584997426,0.03375330193405411,-0.03285329222553977,0.07151426067247083,0.1009771681675864,-0.047111962454122525,0.4332860634916895,0.6599875332428308,1.001317203978739,0.429169521940077,0.6864069966264141,0.6957829774111355,True
518,OFF_M_002,5,offset_dominant,medium,normal,0.41607114415936053,0.07348045381652324,0.03633320842332309,0.08421533584997426,0.03375330193405411,-0.03285329222553977,0.07151426067247083,1.1514513399145803,0.5497697313912973,-0.5969608401225104,2.819954828735113,7.007578897726239,10.847014998899265,3.445440498147198,6.546908667422905,False
519,OFF_M_002,5,offset_dominant,medium,normal,0.41607114415936053,0.07348045381652324,0.03633320842332309,0.08421533584997426,0.03375330193405411,-0.03285329222553977,0.07151426067247083,-0.25453431819406136,0.74681925846993,-0.2369396589187125,3.5754190523525047,7.32145777646705,14.28662176859551,4.144247020986087,7.969474281323127,False
520,OFF_M_002,5,offset_dominant,medium,normal,0.41607114415936053,0.07348045381652324,0.03633320842332309,0.08421533584997426,0.03375330193405411,-0.03285329222553977,0.07151426067247083,2.421275586449644,-0.324511819698722,-0.00466634531606358,2.849872555807384,5.06021210464194,4.412431709311676,3.1375518324232523,4.010510094170625,False
521,OFF_M_002,6,offset_dominant,medium,normal,0.3276004797783253,0.10350457825225062,0.13956289209784833,0.03923324418968229,0.03202994119241949,0.05398596679362517,0.06877167211401836,1.4083824560366658,-0.2632471906402777,-0.8681572219686862,1.4031437721044897,3.1977086271237014,2.82300388807771,1.662903655730918,2.393447251764862,False
522,OFF_M_002,6,offset_dominant,medium,normal,0.3276004797783253,0.10350457825225062,0.13956289209784833,0.03923324418968229,0.03202994119241949,0.05398596679362517,0.06877167211401836,1.4633371711721166,0.2331794085715213,0.8186773782441688,2.2058755949474382,4.762112699179098,5.841329561679399,2.606956278210051,4.103490984562785,False
523,OFF_M_002,6,offset_dominant,medium,normal,0.3276004797783253,0.10350457825225062,0.13956289209784833,0.03923324418968229,0.03202994119241949,0.05398596679362517,0.06877167211401836,-1.9201854991658374,-0.46770464857414007,-0.2786876925532271,2.1346156664374587,4.738065494704001,6.3916086958430895,2.5643373687528874,4.235720693970654,False
