assembly_id,batch_condition,component_index,severity,scenario_type,predicted_quality,actual_quality,prediction_absolute_error,true_best_of_20_quality,absolute_regret,exact_best_hit,top3_hit,selected_true_rank,selected_beats_zero,best_was_structured_initial,z_adj,theta_adj,locator_offset,correction_utilization,capability_penalty,mean_gap,max_gap,parallelism,rms
222,offset_drift,1,high,mixed,0.2098046039291825,0.09313781154068652,0.11666679238849596,0.09313781154068652,0.0,True,True,1,True,True,0.398046641962026,0.016669590490269,-0.0,0.1592186567848104,0.00034058066119954254,0.09718774806666204,0.17684114488536756,1.1102230246251565e-16,0.10929143655077615
222,offset_drift,2,medium,tilt,0.1182368579944344,0.0907891080926955,0.0274477499017389,0.0907891080926955,0.0,True,True,1,True,True,-0.22021250728485883,0.025045658160302305,-0.0738284058799045,0.08808500291394353,0.00018193621108492322,0.09702718434476608,0.16942517716845384,4.9439619065339e-17,0.1085339963872952
222,offset_drift,3,high,waviness,0.11554428085184482,0.11825639322404848,0.0027121123722036594,0.11825639322404848,0.0,True,True,1,True,True,-0.21650452342640195,1.4163407565892223e-18,-0.0,0.08660180937056078,9.999831181673267e-05,0.12923170305866222,0.21688186104432847,8.326672684688674e-17,0.1442232399315125
222,offset_drift,4,extreme,mixed,0.25607586367614704,0.2573235288480922,0.0012476651719451337,0.2573235288480922,0.0,True,True,1,True,False,0.39060077912042984,0.020757583993054163,-0.03920442696681939,0.15624031164817193,0.00034996323226979314,0.22523703553644453,0.517294331761629,0.02688264940206006,0.26499323838052113
222,offset_drift,5,low,offset,0.23116402410830222,0.23266871852449778,0.0015046944161955511,0.23266871852449778,0.0,True,True,1,True,True,-0.10942218701722797,0.0007701311762484452,-0.0,0.04376887480689119,2.5548350376934473e-05,0.2151630330796416,0.4650144129668824,0.013441324703458463,0.24583087299503054
237,offset_drift,1,medium,mixed,0.030979804671818413,0.030394364092853423,0.0005854405789649901,0.030394364092853423,0.0,True,True,1,True,True,0.09745978089767499,-0.0012555895446059,-0.0,0.03898391235906999,2.0277869573748324e-05,0.031591491866055185,0.05741665250555689,2.7755575615628914e-17,0.03691920781369794
237,offset_drift,2,medium,mixed,0.1732990491906283,0.17259525558609223,0.0007037936045360682,0.17259525558609223,0.0,True,True,1,True,True,-0.2285922855009727,-0.0154086578672594,-0.0,0.09143691420038907,0.00011367451942865614,0.16207771635181664,0.3503879426708847,8.326672684688674e-17,0.18855557879281798
237,offset_drift,3,high,tilt,0.15433998145949124,0.13000537964728168,0.02433460181220956,0.13000537964728168,0.0,True,True,1,True,True,-0.2882588338554293,0.0875535215549887,-0.0,0.11530353354217171,0.0002482433529334009,0.11312473078250544,0.2749256483834005,1.1102230246251565e-16,0.13590265897509873
237,offset_drift,4,low,mixed,0.16720046047284995,0.17105447050958975,0.0038540100367397967,0.17105447050958975,0.0,True,True,1,True,True,-0.20312498553518876,3.180554681463517e-18,-0.0,0.0812499942140755,8.802082079716403e-05,0.14602298818853626,0.3651369448684175,1.1102230246251565e-16,0.177064905925036
237,offset_drift,5,medium,mixed,0.17215946796878562,0.1570679463943664,0.015091521574419231,0.1570679463943664,0.0,True,True,1,True,True,-0.281099424937727,-0.029417135404326597,-0.0,0.1124397699750908,0.00017658202362176294,0.1367272467956779,0.3312704465826495,5.551115123125783e-17,0.1666863838086817
255,offset_drift,1,medium,waviness,0.037244668344366974,0.03843259659909643,0.0011879282547294576,0.03843259659909643,0.0,True,True,1,True,True,-0.2127965395679451,-0.0,-0.0,0.08511861582717803,9.660238347112965e-05,0.043291128773708845,0.06870416577305721,5.551115123125783e-17,0.048340082350665996
255,offset_drift,2,medium,mixed,0.15654272206045955,0.14109156837174186,0.01545115368871769,0.14109156837174186,0.0,True,True,1,True,True,-0.2127965395679451,-0.0232405454286489,-0.0,0.08511861582717803,0.00010160352191391754,0.12231656717417971,0.2976256038403112,5.551115123125783e-17,0.15108917067394562
255,offset_drift,3,high,mixed,0.26185806920586785,0.41514739892455,0.15328932971868214,0.28843813238129545,0.12670926654325454,False,True,3,True,False,-0.3568064405532514,0.05298320479593843,-0.0029766148485467214,0.14272257622130055,0.000297707364345357,0.43650313769682847,0.727761798932651,0.06250498982547115,0.4711642098806486
255,offset_drift,4,low,waviness,0.29662244984213537,0.2927455440399774,0.0038769058021579927,0.2927455440399774,0.0,True,True,1,True,True,-0.4310481084163593,-0.0017906360554218947,-0.0,0.17241924336654374,0.00039640829512161714,0.2567942611724298,0.5858305606090577,0.03125249494326038,0.3058234902255302
255,offset_drift,5,medium,bend,0.3207171706668773,0.3160993340761355,0.004617836590741831,0.1986291115529126,0.1174702225232229,False,False,6,True,True,-0.32192232399215226,-0.0008953180294598923,-0.0,0.1287689295968609,0.00022109325189707948,0.2836796606605368,0.6433550286429782,0.015626247475445804,0.33301053042447315
266,offset_drift,1,high,mixed,0.14226988877692673,0.14936897672847704,0.007099087951550315,0.08605261354949126,0.06331636317898579,False,True,2,True,True,-0.18673274353037791,0.00022423557550819984,-0.20177084933057837,0.20177084933057837,0.0006172075914450294,0.10851116185832349,0.194968321943214,0.154232890506365,0.12055264436106292
266,offset_drift,2,medium,mixed,0.2172768734596528,0.17112692511384506,0.04614994834580774,0.17112692511384506,0.0,True,True,1,True,False,-0.37325938846032714,0.004729359693188218,0.0005032820076546207,0.14930375538413085,0.00029743196259359215,0.11647796836664609,0.2915644044221233,0.11501886488807109,0.14208553810792907
266,offset_drift,3,high,mixed,0.19544013079168343,0.21708651607602916,0.02164638528434573,0.21708651607602916,0.0,True,True,1,True,True,-0.20217229439999201,0.02320235707387073,-0.0,0.0808689177599968,9.21818078862287e-05,0.18725500096264333,0.4052829044759866,0.05750942454256175,0.2207231708167165
266,offset_drift,4,extreme,mixed,0.18644155340086455,0.2082317307076164,0.021790177306751868,0.2082317307076164,0.0,True,True,1,True,True,-0.2390370477600113,0.001647523652441128,-0.0,0.09561481910400452,0.00012192104782115856,0.18284175214455178,0.4108255376225432,0.028754712295056245,0.2150513008897104
266,offset_drift,5,low,waviness,0.19671234823620679,0.226636776191796,0.029924427955589222,0.226636776191796,0.0,True,True,1,True,True,-0.21094812779668892,0.000823761827582792,-0.0,0.08437925111867557,9.493772343898557e-05,0.20795550945267116,0.45247653209673133,0.014377356150500065,0.2419395688182523
274,offset_drift,1,high,tilt,5.234789921297332e-05,3.7333095177472255e-17,5.234789921293599e-05,3.7333095177472255e-17,0.0,True,True,1,True,True,-0.2127965395679451,-0.0171319917133296,-3.010612855282417e-05,0.08511861582717803,9.932003574197518e-05,7.419807342791888e-18,5.551115123125783e-17,5.551115123125783e-17,1.8004622358799977e-17
274,offset_drift,2,medium,bend,0.06513354933074098,0.06352181004176544,0.0016117392889755389,0.06352181004176544,0.0,True,True,1,True,True,-0.2127965395679451,-1.5902773407317584e-18,-0.0,0.08511861582717803,9.660238347112965e-05,0.07156373701159184,0.1135455146797012,8.326672684688674e-17,0.07989034534377508
274,offset_drift,3,high,twist,0.04462579550866174,0.03966443533897035,0.004961360169691391,0.03966443533897035,0.0,True,True,1,True,True,-0.24857840807374101,-2.3854160110976377e-18,-0.0,0.0994313632294964,0.00013182127991568065,0.03904544993830118,0.07776364617390527,2.7755575615628914e-17,0.046217065053084
274,offset_drift,4,extreme,bend,0.29920335835469203,0.3228487532413189,0.02364539488662687,0.16747445087861287,0.15537430236270602,False,False,4,True,True,-0.2260797221170194,-7.951386703658792e-19,-0.0277726049581893,0.09043188884680776,0.00011932325475420046,0.349811033508262,0.5926421780965345,8.326672684688674e-17,0.40112789759879974
274,offset_drift,5,low,mixed,0.2479346062670967,0.23457648429291378,0.01335812197418293,0.18228682349354142,0.05228966079937236,False,True,3,True,True,-0.5529331763943702,-2.3854160110976377e-18,-0.0,0.2211732705577481,0.0006522348747894779,0.23273313222479913,0.4593168133308535,0.0,0.2696150062621799
281,offset_drift,1,medium,mixed,0.028212392837212222,3.8537871639819013e-17,0.028212392837212184,3.8537871639819013e-17,0.0,True,True,1,True,True,-0.7416998504725204,0.0107234769973858,-0.0,0.2966799401890082,0.0011746512417602822,7.694615022154551e-18,1.1102230246251565e-16,0.0,2.922796394417954e-17
281,offset_drift,2,medium,mixed,0.10503051223168874,0.06897138176430849,0.036059130467380254,0.06897138176430849,0.0,True,True,1,True,True,-0.2127965395679451,-0.0374936881349066,-0.0,0.08511861582717803,0.00010961883393370031,0.07769053443892243,0.12329693191854943,0.0,0.08675141857066931
281,offset_drift,3,high,mixed,0.17259257944034148,0.20182007374225996,0.029227494301918483,0.20182007374225996,0.0,True,True,1,True,True,-0.2127965395679451,0.0134641540356332,-0.0,0.08511861582717803,9.828093387756721e-05,0.20020656052699315,0.3964471185913435,9.71445146547012e-17,0.22823970006758934
281,offset_drift,4,low,mixed,0.2567863019102067,0.25388658646416684,0.002899715446039841,0.25388658646416684,0.0,True,True,1,True,True,-0.23953229052558692,0.001050101831374103,0.0033602369891178,0.09581291621023477,0.00012256229171791723,0.23917745913976943,0.5138243179570937,5.551115123125783e-17,0.279860533351079
281,offset_drift,5,medium,waviness,0.286036435184464,0.2910405036283382,0.005004068443874243,0.2910405036283382,0.0,True,True,1,True,True,-0.27033450494070477,1.5902773407317584e-18,-0.0,0.1081338019762819,0.00015590558839794332,0.29682455146184356,0.5621075726360619,1.3877787807814457e-16,0.33360866398966543
288,offset_drift,1,high,bend,0.08256299699940721,0.08256101171575589,1.9852836513206684e-06,0.08256101171575589,0.0,True,True,1,True,True,-0.2127965395679451,-0.0,-0.0,0.08511861582717803,9.660238347112965e-05,0.0930133213451028,0.1475781713647435,2.7755575615628914e-17,0.10383563902801979
288,offset_drift,2,medium,mixed,0.05627322084255548,0.05144324680466466,0.004829974037890823,0.05144324680466466,0.0,True,True,1,True,True,-0.25930320024049647,0.0006773107770218993,-0.0,0.10372128009619859,0.0001434456336147421,0.05102533415540957,0.10107151069219211,5.551115123125783e-17,0.0581419335038414
288,offset_drift,3,high,waviness,0.11200290267499922,0.11217372274515859,0.0001708200701593665,0.11217372274515859,0.0,True,True,1,True,True,-0.21965296777086044,1.5902773407317584e-18,-0.0,0.08786118710834417,0.00010292784266783286,0.10206464356227704,0.23177214369808055,1.1102230246251565e-16,0.12022686567051283
288,offset_drift,4,extreme,tilt,0.11417384282079424,0.11111660390656794,0.0030572389142262957,0.11111660390656794,0.0,True,True,1,True,True,-0.21622475366940277,-0.013576477150398296,-0.0,0.08648990146776112,0.00010144671418810783,0.1020180350225969,0.22834392959662286,1.3877787807814457e-17,0.12008014520802028
288,offset_drift,5,low,mixed,0.1125617807197339,0.11060379238490194,0.0019579883348319616,0.11060379238490194,0.0,True,True,1,True,True,-0.23127875228144962,-0.0017105635263782995,-0.0,0.09251150091257984,0.00011413879686258586,0.10203500637953482,0.22662982254589403,0.0,0.1200434370727328
290,offset_drift,1,high,waviness,0.08497224379363899,0.081079893883259,0.003892349910379997,0.081079893883259,0.0,True,True,1,True,True,-0.2127965395679451,-0.0,-0.0,0.08511861582717803,9.660238347112965e-05,0.09132976789659165,0.1449427559715879,1.1102230246251565e-16,0.10198136722805108
290,offset_drift,2,medium,mixed,0.11001774200482724,0.13385939048012307,0.023841648475295837,0.13385939048012307,0.0,True,True,1,True,True,-0.4037906989484984,-0.015349584275505396,-0.0,0.16151627957939935,0.00035001501923182085,0.14908912724585524,0.24160250622807955,1.1102230246251565e-16,0.1665190043794262
290,offset_drift,3,high,mixed,0.25164468583103916,0.28667920772279315,0.03503452189175399,0.2787541115985942,0.00792509612419895,False,True,2,False,True,0.0,0.0,0.0,0.0,0.0,0.2630191082981816,0.5889127980897497,1.6653345369377348e-16,0.31099635806413717
290,offset_drift,4,extreme,tilt,0.27456721512744403,0.26379880681517265,0.010768408312271383,0.26379880681517265,0.0,True,True,1,True,True,-0.27373382845028005,0.030208673558416402,-0.0,0.10949353138011202,0.00016830077846708398,0.25384106978852167,0.5279755092074148,1.6653345369377348e-16,0.292538331163917
290,offset_drift,5,low,mixed,0.2758694277835574,0.25373080373865786,0.022138624044899524,0.25373080373865786,0.0,True,True,1,True,True,-0.24326518400911257,-0.017390653383306198,-0.0,0.09730607360364503,0.00012904661525672034,0.25209529193345526,0.4977375647046311,8.326672684688674e-17,0.28780946747231934
295,offset_drift,1,medium,mixed,0.0647483618016144,0.02454813422195557,0.04020022757965883,0.02454813422195557,0.0,True,True,1,True,True,-0.34915612448319056,-0.0,-0.0036949639961914,0.13966244979327622,0.00026025670188256736,0.021156910087746998,0.05123471580153505,0.0,0.02830646455170958
295,offset_drift,2,medium,mixed,0.09491398786619612,0.08885663081018544,0.0060573570560106815,0.08885663081018544,0.0,True,True,1,True,True,-0.22283328187972215,-0.0143504800105772,-0.0,0.08913331275188886,0.00010783678327032839,0.08840387046726315,0.17452780725061745,1.3877787807814457e-16,0.0997712749482121
295,offset_drift,3,high,tilt,0.20450567381215176,0.2559690147085686,0.051463340896416826,0.08725484800986306,0.16871416669870554,False,False,4,True,False,-0.15766977317546138,-0.047832458351955875,-0.2618194861686832,0.2618194861686832,0.0009882113942311958,0.15922072249334016,0.4397710945095491,0.18838730081574012,0.19755279362979755
295,offset_drift,4,low,waviness,0.20823711900809644,0.22660110004807635,0.01836398103997991,0.19861054175400514,0.02799055829407121,False,True,2,True,True,-0.17837113386966041,0.005396898561456775,-0.0,0.07134845354786416,6.81443809274995e-05,0.1575767186912208,0.4378181953549458,0.09419365124359794,0.19724530461146977
295,offset_drift,5,medium,mixed,0.24232680157942516,0.25030162903098935,0.007974827451564193,0.25030162903098935,0.0,True,True,1,True,True,-0.19558383671880275,-0.011229222237242334,-0.0,0.0782335346875211,8.277402962617143e-05,0.2007752830949947,0.5057499822467422,0.04709682348251447,0.24215002383713966
313,offset_drift,1,medium,tilt,0.18091125973414077,4.00346857624826e-17,0.18091125973414074,4.00346857624826e-17,0.0,True,True,1,True,True,-0.2127965395679451,-0.0547753617100979,-0.1076915001383169,0.1076915001383169,0.00027901610107678945,1.2675504210602809e-17,1.1102230246251565e-16,0.0,2.925343760547062e-17
313,offset_drift,2,medium,bend,0.04894958925381986,0.046381623358099665,0.002567965895720198,0.046381623358099665,0.0,True,True,1,True,True,-0.2127965395679451,-0.0,-0.0,0.08511861582717803,9.660238347112965e-05,0.05225358493385746,0.0829073556375805,0.0,0.05833341186668276
313,offset_drift,3,high,mixed,0.08998224053846039,0.05524099105515301,0.03474124948330738,0.05524099105515301,0.0,True,True,1,True,True,-0.3651559061584848,-0.0061349925983086,-0.0,0.14606236246339394,0.00028480468428759105,0.05163778042560114,0.11187908304460681,5.551115123125783e-17,0.06185932014090613
313,offset_drift,4,low,waviness,0.10914402607385108,0.07581715693486109,0.033326869138989995,0.07581715693486109,0.0,True,True,1,True,True,-0.234148537780373,1.5902773407317584e-18,-0.0978800173605878,0.0978800173605878,0.00024470111783545136,0.07465192372191179,0.14960856218828097,5.551115123125783e-17,0.0853901116180325
313,offset_drift,5,medium,waviness,0.1183920587173626,0.12444159460045609,0.006049535883093496,0.12444159460045609,0.0,True,True,1,True,True,-0.22347253867415903,1.5902773407317584e-18,-0.0,0.08938901546966362,0.0001065386144884768,0.13221514123271294,0.23332627892517113,5.551115123125783e-17,0.1477916855309088
323,offset_drift,1,medium,bend,0.07594634747873684,0.07634502793340099,0.00039868045466415203,0.07634502793340099,0.0,True,True,1,True,True,-0.2127965395679451,-0.0,0.0073101194296913,0.08511861582717803,9.731488808548097e-05,0.08601038757516953,0.1364670730294772,2.7755575615628914e-17,0.09601789752006959
323,offset_drift,2,medium,waviness,0.10397988362260041,0.10394068912266675,3.919449993365631e-05,0.10394068912266675,0.0,True,True,1,True,True,-0.25580173335552986,-7.951386703658792e-19,-0.0,0.10232069334221194,0.00013959365714707968,0.09164521425250648,0.21836104463616057,5.551115123125783e-17,0.1093881145606662
323,offset_drift,3,high,mixed,0.20146448613351137,0.1774696543408546,0.023994831792656768,0.1774696543408546,0.0,True,True,1,True,True,0.42599117496256583,0.014254991035065901,0.1073480890569764,0.17039646998502633,0.0005426624484099169,0.15179107964150776,0.3778488999134805,5.551115123125783e-17,0.18577660474358096
323,offset_drift,4,low,twist,0.15891110242722306,0.15703114242432992,0.001879960002893144,0.15703114242432992,0.0,True,True,1,True,True,-0.2634289344976866,-1.5902773407317584e-18,-0.0,0.10537157379907465,0.0001480422475319178,0.13834485568732544,0.3296728740222345,5.551115123125783e-17,0.16625823511461926
323,offset_drift,5,medium,mixed,0.22872640115507778,0.23206222553851955,0.0033358243834417656,0.18875868585861239,0.04330353967990716,False,True,3,True,True,-0.24313274543780533,0.008522919065952499,-0.0,0.09725309817512214,0.00012678146203810273,0.19857783899490214,0.4950426905839787,5.551115123125783e-17,0.23976066664855264
327,offset_drift,1,medium,mixed,0.13421937575943577,0.13397885229488027,0.00024052346455549767,0.13397885229488027,0.0,True,True,1,True,True,-0.2127965395679451,-0.0317047100055306,-0.0,0.08511861582717803,0.00010590968566126659,0.11620438159053254,0.28352673644185267,5.551115123125783e-17,0.1405951688516469
327,offset_drift,2,medium,mixed,0.15214225464406453,0.1402264959689881,0.011915758675076438,0.1402264959689881,0.0,True,True,1,True,True,0.047228925865564396,0.012563950116309201,-0.0,0.01889157034622576,6.220152795702935e-06,0.11897860195998612,0.30055471322150207,1.1796119636642288e-16,0.1436650141454159
327,offset_drift,3,high,waviness,0.18466975717269396,0.18608189931210012,0.0014121421394061584,0.18608189931210012,0.0,True,True,1,True,True,-0.23839680655962875,3.379339349054987e-18,-0.0,0.0953587226238515,0.00012124381307270201,0.17519183197024668,0.37790696826065057,1.3877787807814457e-16,0.2015225924283092
327,offset_drift,4,low,mixed,0.19713846867098883,0.19845426840574126,0.001315799734752432,0.19845426840574126,0.0,True,True,1,True,True,-0.12518154172438312,-0.0017411047725188961,-0.0,0.05007261668975325,3.345829483831282e-05,0.19337538071066054,0.3946225702946802,9.71445146547012e-17,0.2205488310413902
327,offset_drift,5,medium,bend,0.22516398322796216,0.21561808319241715,0.009545900035545007,0.21561808319241715,0.0,True,True,1,True,True,-0.21769542292942992,2.782985346280577e-18,0.0629707777625192,0.08707816917177197,0.0001539723519776576,0.19817625724324672,0.4439110082347528,4.163336342344337e-17,0.22991903549017317
329,offset_drift,1,medium,mixed,0.07433440283161916,0.06204565806906499,0.012288744762554163,0.06204565806906499,0.0,True,True,1,True,True,-0.2127965395679451,0.0116700423551249,-0.0,0.08511861582717803,9.78634009578927e-05,0.06631271549602834,0.1151162738530449,1.3877787807814457e-17,0.0761696126434302
329,offset_drift,2,medium,tilt,0.09296579020491647,0.04226588445445141,0.050699905750465055,0.04226588445445141,0.0,True,True,1,True,True,-0.24595289731595926,-0.0379300726035761,-0.0,0.0983811589263837,0.00014237257323479824,0.04224711112023036,0.08195991610503073,1.1102230246251565e-16,0.050037762868730476
329,offset_drift,3,high,mixed,0.18209321017875332,0.20216343608237114,0.020070225903617817,0.20216343608237114,0.0,True,True,1,True,True,-0.30033619261802436,-3.180554681463517e-18,-0.0,0.12013447704720974,0.00019243056767208753,0.19395482236922604,0.40554767408045456,5.551115123125783e-17,0.22312687147466945
329,offset_drift,4,low,twist,0.15811956974083832,0.15385592104843993,0.004263648692398397,0.15385592104843993,0.0,True,True,1,True,True,-0.3016222501698107,-1.5902773407317584e-18,-0.0,0.12064890006792428,0.0001940820945013331,0.1398008039600465,0.3182459017094774,5.551115123125783e-17,0.16441909347582703
329,offset_drift,5,medium,twist,0.2004922148095614,0.14233795778035133,0.058154257029210066,0.1312421820595486,0.011095775720802725,False,True,2,True,False,-0.26240020127789854,-0.0051300100721857755,-0.06018971422406741,0.10496008051115942,0.00019543594528064487,0.09362865135082858,0.2528366303863716,0.08953556665937118,0.11537703261379907
335,angular_drift,1,medium,waviness,0.017097392855057403,0.017087797908250307,9.594946807096189e-06,0.017087797908250307,0.0,True,True,1,True,True,-0.0,-0.0279592204885945,-0.0,0.023299350407162085,7.238129725276321e-06,0.01924798543855266,0.030547061715120505,2.7755575615628914e-17,0.021492837621483483
335,angular_drift,2,medium,bend,0.053362309394726706,0.05369528103403355,0.0003329716393068449,0.05369528103403355,0.0,True,True,1,True,True,3.4350959920332815e-19,-0.0279592204885945,-0.0,0.023299350407162085,7.238129725276321e-06,0.05176412830793936,0.10729063458931642,2.7755575615628914e-17,0.05978852164856806
335,angular_drift,3,high,mixed,0.13086087187367082,0.1121772202389938,0.018683651634677015,0.10099116978847139,0.011186050450522414,False,True,2,False,True,0.0,0.0,0.0,0.0,0.0,0.06240934238146045,0.1587136703459554,0.12755551929649941,0.0757366063181923
335,angular_drift,4,low,mixed,0.16616320770837634,0.12878223882767934,0.037380968880697,0.12878223882767934,0.0,True,True,1,True,True,-0.017991081278377972,-0.050865881391568446,-0.0,0.04238823449297371,2.4647347524290107e-05,0.10402300370360618,0.221702398937413,0.06377757814069118,0.11931344593166242
335,angular_drift,5,medium,offset,0.1744986995297936,0.08504942798780338,0.08944927154199023,0.08504942798780338,0.0,True,True,1,True,True,0.5743579246600257,-0.02978631351363093,-0.0,0.22974316986401028,0.0007119740294030347,0.06332848447244442,0.16233923871880962,0.03188878101303144,0.07782476726517738
337,angular_drift,1,medium,mixed,0.11644763800611546,0.11431002155090536,0.0021376164552101007,0.11431002155090536,0.0,True,True,1,True,True,-0.0429185829313944,-0.0555230918355209,-0.0,0.04626924319626742,3.247418170252767e-05,0.10723991596863593,0.2320618347544164,2.2749466788152262e-07,0.12519428085589301
337,angular_drift,2,medium,mixed,0.2760021854506933,0.2794887360535946,0.0034865506029012616,0.1922158822836464,0.0872728537699482,False,True,3,True,True,-0.050595225624196716,-0.027959213971352335,-0.0,0.023299344976126946,1.269919697694282e-05,0.2665569507760988,0.562417894923375,1.1374730682356393e-07,0.30796248219560374
337,angular_drift,3,high,mixed,0.2946944250004809,0.22070088510805097,0.0739935398924299,0.21689756747124958,0.00380331763680139,False,True,2,True,False,-0.1834939845312149,0.038664009401603416,-0.0375943309907108,0.07339759381248596,0.00010451559206623948,0.16567949191962514,0.38659458434555505,0.11615790655225641,0.2017129026282002
337,angular_drift,4,low,mixed,0.3003024690471178,0.19491662612237254,0.10538584292474529,0.19491662612237254,0.0,True,True,1,True,True,-0.3837048470464328,-0.04392523459172194,0.0908834359135341,0.15348193881857314,0.0004420851172810822,0.16229630235966006,0.3634774338367074,0.05807884565406818,0.1976085156724187
337,angular_drift,5,medium,twist,0.2004722884886856,0.18422966973124416,0.01624261875744143,0.18422966973124416,0.0,True,True,1,True,True,-0.009740095153442284,-0.029623056854208626,-0.0,0.02468588071184052,8.327624254598902e-06,0.16174721676692128,0.35746087948623195,0.029039415525003,0.1975541619779729
343,angular_drift,1,medium,waviness,0.05877641761307839,0.05876502614982469,1.1391463253698775e-05,0.05876502614982469,0.0,True,True,1,True,True,-0.0,-0.0279592204885945,-0.0,0.023299350407162085,7.238129725276321e-06,0.0661939223357664,0.1050515045957243,8.326672684688674e-17,0.07391398070377458
343,angular_drift,2,medium,offset,0.07113363981845987,0.05876502614982469,0.012368613668635176,0.05876502614982469,0.0,True,True,1,True,True,-0.5225433104406008,-0.027959220488594498,-0.0,0.2090173241762403,0.0005897480204692168,0.0661939223357664,0.10505150459572432,5.551115123125783e-17,0.07391398070377458
343,angular_drift,3,high,mixed,0.21832634383600294,0.15164445453888095,0.06668188929712199,0.15164445453888095,0.0,True,True,1,True,True,-1.648846076175975e-18,0.009368693350193297,-0.0651148845995329,0.0651148845995329,5.7345350165935704e-05,0.16724259537886757,0.2759343988339335,5.198403726924816e-08,0.18691340679829452
343,angular_drift,4,low,twist,0.20069909194782504,0.15208120661184035,0.048617885335984684,0.15208120661184035,0.0,True,True,1,True,True,0.003313113941874,-0.027959218999361532,0.1094931384357919,0.1094931384357919,0.00016711151082564855,0.1673410022590794,0.27727884394143754,2.5992012459008507e-08,0.18695244954081525
343,angular_drift,5,medium,mixed,0.23520106152398243,0.22186412559436108,0.013336935929621346,0.22186412559436108,0.0,True,True,1,True,True,0.0031239403894168876,-0.009184553413340393,-0.0,0.0076537945111169944,8.018934798328727e-07,0.24057830367315508,0.4092989022059041,1.2636290763756719e-08,0.26900960039756117
358,angular_drift,1,high,bend,0.09655096179129592,0.0965240827115888,2.6879079707123332e-05,0.0965240827115888,0.0,True,True,1,True,True,-0.0,-0.0279592204885945,-0.0,0.023299350407162085,7.238129725276321e-06,0.1087441315969355,0.1725372221488542,2.7755575615628914e-17,0.12139676587851875
358,angular_drift,2,medium,tilt,0.07460481519802918,0.06301756184172154,0.011587253356307642,0.06301756184172154,0.0,True,True,1,True,True,-0.05437206579846775,-0.0480028111738612,-0.0,0.04000234264488434,2.7642651511327957e-05,0.06635849221125997,0.11816515635038645,1.430209018993267e-07,0.07660424366957037
358,angular_drift,3,high,bend,0.15956290829400363,0.16159892747661758,0.0020360191826139518,0.14475127160750295,0.01684765586911463,False,True,2,True,True,-0.027186032899233874,-0.02795921639134747,-0.0,0.02329934699278956,8.814832424775043e-06,0.17186860404423435,0.3004450447976968,7.151043387998435e-08,0.1990481137090808
358,angular_drift,4,extreme,bend,0.20256490116479395,0.2011033436311983,0.0014615575335956421,0.2011033436311983,0.0,True,True,1,True,True,-0.07960251119020795,-0.027959218439971477,-0.0,0.03184100447608318,2.075612287852044e-05,0.21185734892799,0.37685536724270546,3.575520840515267e-08,0.2448951805342715
358,angular_drift,5,low,bend,0.19497991513124543,0.19986637840271923,0.0048864632714737954,0.17107974193261472,0.028786636470104515,False,True,2,True,True,-0.08896595148026792,-0.027959219464283234,-0.0,0.03558638059210717,2.4123335643542866e-05,0.2120710139861176,0.3735407786012556,1.7877599900462116e-08,0.24182835263227292
371,angular_drift,1,medium,offset,0.009110363760945773,0.0,0.009110363760945773,0.0,0.0,True,True,1,True,True,0.1919460940602284,-0.0279592204885945,-0.0,0.07677843762409135,8.583717617856281e-05,0.0,0.0,0.0,0.0
371,angular_drift,2,medium,mixed,0.06205625842301694,0.05823093585314477,0.0038253225698721693,0.05823093585314477,0.0,True,True,1,True,True,0.4462598900496278,-0.0279592204885945,-0.0,0.1785039560198511,0.0004320869605884356,0.05963769122765224,0.11201688806945709,5.551115123125783e-17,0.06734562064011954
371,angular_drift,3,high,waviness,0.06464281461171872,0.07759274298351053,0.012949928371791805,0.07759274298351053,0.0,True,True,1,True,True,0.0057653662111879075,-0.0279592204885945,-0.0,0.023299350407162085,7.3090405467144165e-06,0.08331984993699822,0.14426915439337476,8.326672684688674e-17,0.09316041684398621
371,angular_drift,4,low,waviness,0.1277356620276933,0.08293985383149065,0.044795808196202644,0.08293985383149065,0.0,True,True,1,True,True,0.0028826831055939572,-0.027959220488594498,0.0783679140144964,0.0783679140144964,8.914292339041586e-05,0.09034483406228833,0.15251196443765755,2.7755575615628914e-17,0.10082814281506872
371,angular_drift,5,medium,mixed,0.29185475476272243,0.17622429367550196,0.11563046108722047,0.17622429367550196,0.0,True,True,1,True,True,-0.11370216364519163,0.010912772736497395,-0.0,0.045480865458076655,2.8682793941231542e-05,0.1507353737950081,0.3746947987327946,6.305640244674837e-08,0.18595223000240446
373,angular_drift,1,medium,bend,0.09201499710962055,0.08946441570557108,0.0025505814040494706,0.08946441570557108,0.0,True,True,1,True,True,-0.0,-0.0279592204885945,-0.0306789335280749,0.0306789335280749,1.97874225575435e-05,0.10079070343303581,0.1599180363426163,2.7755575615628914e-17,0.11251793772875444
373,angular_drift,2,medium,mixed,0.15861075109974765,0.15416983195394326,0.004440919145804384,0.15416983195394326,0.0,True,True,1,True,True,-0.050395351716517905,-0.019742317711861003,-0.0,0.02015814068660716,9.02688911473304e-06,0.16615254324057696,0.28394286765692933,2.4113680441306684e-08,0.19141201450587256
