assembly_id,zero_final_quality,deterministic_final_quality,structured_final_quality,structured_advantage,absolute_quality_difference,winner,initial_quality_quartile
100201,1.03455028852426,0.2829296314917034,0.3430232809407407,-0.06009364944903728,0.06009364944903728,DETERMINISTIC_LSQ,Q3
100202,0.2080404935532427,0.0782122553406603,0.1027179594463666,-0.024505704105706294,0.024505704105706294,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100203,0.7907767393232834,0.189424996114473,0.2641053505239326,-0.07468035440945958,0.07468035440945958,DETERMINISTIC_LSQ,Q2
100204,0.386043311251522,0.1794501749275925,0.1410395377049207,0.038410637222671795,-0.038410637222671795,STRUCTURED20,Q1_lowest_initial_error
100205,0.2975441524595488,0.218954250314326,0.1832688018654404,0.035685448448885604,-0.035685448448885604,STRUCTURED20,Q1_lowest_initial_error
100206,0.721789811822255,0.2979055150986109,0.2853240067221972,0.012581508376413697,-0.012581508376413697,STRUCTURED20,Q2
100207,0.2348127187490474,0.186358699980838,0.1669335006134996,0.019425199367338414,-0.019425199367338414,STRUCTURED20,Q1_lowest_initial_error
100208,0.8370410995541308,0.4778809350068932,0.4234127409802771,0.054468194026616124,-0.054468194026616124,STRUCTURED20,Q2
100209,1.0971699798163717,0.1302836063436525,0.1219787371074496,0.008304869236202897,-0.008304869236202897,STRUCTURED20,Q3
100210,0.3910837152426579,0.1391933118972826,0.1969133341145025,-0.05772002221721989,0.05772002221721989,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100211,0.2702923992645453,0.0855806464926698,0.0740914225718603,0.011489223920809505,-0.011489223920809505,STRUCTURED20,Q1_lowest_initial_error
100212,0.5760180020776913,0.2348459079271405,0.1945570433951128,0.04028886453202771,-0.04028886453202771,STRUCTURED20,Q2
100213,0.6785317468263882,0.3697352926603209,0.447658854773539,-0.0779235621132181,0.0779235621132181,DETERMINISTIC_LSQ,Q2
100214,1.8008715453947657,0.3263389424238564,0.3010427458026188,0.02529619662123761,-0.02529619662123761,STRUCTURED20,Q4_highest_initial_error
100215,0.6620579915708495,0.1834037522633189,0.1419599399539666,0.04144381230935229,-0.04144381230935229,STRUCTURED20,Q2
100216,0.8148300879351501,0.3195287943971792,0.4421564324905714,-0.12262763809339222,0.12262763809339222,DETERMINISTIC_LSQ,Q2
100217,0.7587754148127858,0.2580755749460117,0.3416717374177114,-0.08359616247169971,0.08359616247169971,DETERMINISTIC_LSQ,Q2
100218,0.645761438317862,0.1491926933116758,0.119746856895422,0.029445836416253812,-0.029445836416253812,STRUCTURED20,Q2
100219,0.2333184696165114,0.1043964436307963,0.1244322297408692,-0.02003578611007291,0.02003578611007291,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100220,0.6170985021011148,0.4632687355251345,0.5184115489718404,-0.05514281344670591,0.05514281344670591,DETERMINISTIC_LSQ,Q2
100221,0.5582866451676337,0.1590222396581904,0.4537225406350419,-0.2947003009768515,0.2947003009768515,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100222,0.3731372621871512,0.3976038659446286,0.2944616943890417,0.10314217155558691,-0.10314217155558691,STRUCTURED20,Q1_lowest_initial_error
100223,0.7844938056502373,0.3452402069405986,0.3852006639442095,-0.039960457003610894,0.039960457003610894,DETERMINISTIC_LSQ,Q2
100224,1.94631181563077,0.2120714256138772,0.1844577832755967,0.02761364233828051,-0.02761364233828051,STRUCTURED20,Q4_highest_initial_error
100225,0.9101973603113994,0.1727704719340191,0.2011620353421332,-0.028391563408114107,0.028391563408114107,DETERMINISTIC_LSQ,Q3
100226,0.6611176257742084,0.0633839872624927,0.0792115624896458,-0.0158275752271531,0.0158275752271531,DETERMINISTIC_LSQ,Q2
100227,0.9778391134139433,0.0891719057610096,0.1649256140286545,-0.0757537082676449,0.0757537082676449,DETERMINISTIC_LSQ,Q3
100228,0.680807130548591,0.1767806038015078,0.16247900949252,0.014301594308987808,-0.014301594308987808,STRUCTURED20,Q2
100229,1.099898962696761,0.2921313270930428,0.2813994429204568,0.01073188417258597,-0.01073188417258597,STRUCTURED20,Q3
100230,2.189742297233972,0.3055552404880148,0.4980792745090287,-0.19252403402101392,0.19252403402101392,DETERMINISTIC_LSQ,Q4_highest_initial_error
100231,0.6205109245259289,0.2437848316654515,0.3074090458676108,-0.0636242142021593,0.0636242142021593,DETERMINISTIC_LSQ,Q2
100232,0.5120908716685655,0.1300953897432603,0.1103478429930849,0.0197475467501754,-0.0197475467501754,STRUCTURED20,Q1_lowest_initial_error
100233,0.6254902443000674,0.4532674608306457,0.6254902443000674,-0.17222278346942171,0.17222278346942171,DETERMINISTIC_LSQ,Q2
100234,1.2238784234686704,0.1807299020477475,0.1730858074737222,0.00764409457402529,-0.00764409457402529,STRUCTURED20,Q4_highest_initial_error
100235,0.569263169667652,0.1826382794988973,0.2753395175182047,-0.09270123801930738,0.09270123801930738,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100236,0.3556908911969575,0.1614602457624875,0.1843324622032678,-0.022872216440780302,0.022872216440780302,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100237,1.037143127847947,0.2505016645762566,0.2914945799620978,-0.04099291538584121,0.04099291538584121,DETERMINISTIC_LSQ,Q3
100238,0.4856883858438374,0.3046131951986207,0.367930156890607,-0.0633169616919863,0.0633169616919863,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100239,0.6978176141858692,0.3687511862942382,0.3528052097917301,0.01594597650250812,-0.01594597650250812,STRUCTURED20,Q2
100240,0.7181537092868202,0.3266782510014346,0.2672765741300036,0.059401676871431,-0.059401676871431,STRUCTURED20,Q2
100241,0.4370675183856338,0.1758847805409,0.2846166879495778,-0.10873190740867777,0.10873190740867777,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100242,0.6378401107197189,0.4701131626416635,0.4125283494477885,0.057584813193874984,-0.057584813193874984,STRUCTURED20,Q2
100243,0.8225737388557665,0.1593077988264583,0.1649201111114389,-0.005612312284980603,0.005612312284980603,DETERMINISTIC_LSQ,Q2
100244,0.4726653722924196,0.105034244056063,0.0772014095941071,0.027832834461955905,-0.027832834461955905,STRUCTURED20,Q1_lowest_initial_error
100245,0.231141107568277,0.1116872593009345,0.0882858856031452,0.0234013736977893,-0.0234013736977893,STRUCTURED20,Q1_lowest_initial_error
100246,0.8427356843886284,0.1854964777244613,0.1863740241999791,-0.0008775464755177986,0.0008775464755177986,DETERMINISTIC_LSQ,Q2
100247,0.4603079812543005,0.3446372880435689,0.2861214712748161,0.05851581676875284,-0.05851581676875284,STRUCTURED20,Q1_lowest_initial_error
100248,0.3790387418006399,0.3505662175130788,0.2854795605225907,0.0650866569904881,-0.0650866569904881,STRUCTURED20,Q1_lowest_initial_error
100249,0.4530217209024777,0.2073829288329219,0.3630025579851562,-0.1556196291522343,0.1556196291522343,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100250,1.961414301805933,0.3186087314859344,0.5511544978320586,-0.23254576634612423,0.23254576634612423,DETERMINISTIC_LSQ,Q4_highest_initial_error
100251,0.8348145058071869,0.2075515370767128,0.3367388417273927,-0.1291873046506799,0.1291873046506799,DETERMINISTIC_LSQ,Q2
100252,1.7885822220214254,0.4425446755728978,0.4153211925030895,0.027223483069808263,-0.027223483069808263,STRUCTURED20,Q4_highest_initial_error
100253,1.1657971941753564,0.3669237527146449,0.4338979580657298,-0.06697420535108489,0.06697420535108489,DETERMINISTIC_LSQ,Q3
100254,1.1069164992878413,0.3864186720628429,0.3515560321273905,0.03486263993545241,-0.03486263993545241,STRUCTURED20,Q3
100255,0.8597375117339997,0.0792615377331904,0.1574071378974433,-0.07814560016425288,0.07814560016425288,DETERMINISTIC_LSQ,Q2
100256,0.8938242357992823,0.2578239691700473,0.2543524307920216,0.003471538378025718,-0.003471538378025718,STRUCTURED20,Q3
100257,0.9617137309247092,0.5466919796095577,0.4235927898109077,0.12309918979865003,-0.12309918979865003,STRUCTURED20,Q3
100258,0.5385060783053432,0.29289295799955,0.3400879360616866,-0.04719497806213657,0.04719497806213657,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100259,0.3856608550337177,0.203686526759432,0.259156586866883,-0.05547006010745098,0.05547006010745098,DETERMINISTIC_LSQ,Q1_lowest_initial_error
100260,0.5856949180299676,0.2985257478251366,0.2954117414146279,0.003114006410508685,-0.003114006410508685,STRUCTURED20,Q2
100261,1.5071014563160867,0.3200008235395851,0.2894491104907092,0.030551713048875884,-0.030551713048875884,STRUCTURED20,Q4_highest_initial_error
100262,1.2241798877698296,0.1010454784080178,0.1189558337208277,-0.017910355312809906,0.017910355312809906,DETERMINISTIC_LSQ,Q4_highest_initial_error
100263,1.8837401871214232,0.34832087360332,0.4165096714900571,-0.0681887978867371,0.0681887978867371,DETERMINISTIC_LSQ,Q4_highest_initial_error
100264,0.8874395476859037,0.1108417433495095,0.1975439855184404,-0.08670224216893091,0.08670224216893091,DETERMINISTIC_LSQ,Q3
100265,1.6521372770734757,0.1881184905591937,0.1795364457195227,0.008582044839670983,-0.008582044839670983,STRUCTURED20,Q4_highest_initial_error
100266,1.5359362000631207,0.3907194604542905,0.2965371710096458,0.09418228944464474,-0.09418228944464474,STRUCTURED20,Q4_highest_initial_error
100267,1.9996095412061223,0.2808182975003611,0.3213219095810512,-0.04050361208069014,0.04050361208069014,DETERMINISTIC_LSQ,Q4_highest_initial_error
100268,1.8445211915727768,0.4332281016865247,0.3575678344609222,0.07566026722560248,-0.07566026722560248,STRUCTURED20,Q4_highest_initial_error
100269,1.6570135932330805,0.1900696804588822,0.1692904966362354,0.02077918382264679,-0.02077918382264679,STRUCTURED20,Q4_highest_initial_error
100270,2.1910593123806463,0.1443256706943468,0.1569305142158673,-0.012604843521520498,0.012604843521520498,DETERMINISTIC_LSQ,Q4_highest_initial_error
100271,1.3241240828270953,0.2326551477637033,0.2174310742326783,0.015224073531025006,-0.015224073531025006,STRUCTURED20,Q4_highest_initial_error
100272,2.16251573893139,0.2106186454950017,0.2668854700466615,-0.05626682455165982,0.05626682455165982,DETERMINISTIC_LSQ,Q4_highest_initial_error
100273,1.9255870886339923,0.4620597692744276,0.4876673192088066,-0.025607549934379026,0.025607549934379026,DETERMINISTIC_LSQ,Q4_highest_initial_error
100274,1.473148531656652,0.3914262520612541,0.3964927607090664,-0.005066508647812329,0.005066508647812329,DETERMINISTIC_LSQ,Q4_highest_initial_error
100275,1.5713092109733189,0.2619294037770183,0.3401325964203469,-0.07820319264332859,0.07820319264332859,DETERMINISTIC_LSQ,Q4_highest_initial_error
100276,2.0412021207812927,0.3941040130349482,0.4271849782767752,-0.03308096524182702,0.03308096524182702,DETERMINISTIC_LSQ,Q4_highest_initial_error
100277,2.5633648677779446,0.2147903951394194,0.5800080753200176,-0.36521768018059825,0.36521768018059825,DETERMINISTIC_LSQ,Q4_highest_initial_error
100278,1.5846268817027482,0.285308672541949,0.2958617557142373,-0.010553083172288258,0.010553083172288258,DETERMINISTIC_LSQ,Q4_highest_initial_error
100279,1.4646483606572716,0.4716267859314035,0.4241115769665728,0.04751520896483069,-0.04751520896483069,STRUCTURED20,Q4_highest_initial_error
100280,2.029627559573857,0.306762075268691,0.3382360356346784,-0.03147396036598743,0.03147396036598743,DETERMINISTIC_LSQ,Q4_highest_initial_error
100281,1.1045914749828636,0.2361281844446603,0.2726214179358843,-0.03649323349122399,0.03649323349122399,DETERMINISTIC_LSQ,Q3
100282,1.3523248207561862,0.1463152758754843,0.2715505109934999,-0.12523523511801563,0.12523523511801563,DETERMINISTIC_LSQ,Q4_highest_initial_error
100283,1.17733339599474,0.1919877421045546,0.182929559863398,0.009058182241156593,-0.009058182241156593,STRUCTURED20,Q3
100284,2.4055393907231943,0.1643969371293125,0.1724760554919291,-0.0080791183626166,0.0080791183626166,DETERMINISTIC_LSQ,Q4_highest_initial_error
100285,2.3436796655195096,0.1302457080685481,0.145953106494951,-0.015707398426402897,0.015707398426402897,DETERMINISTIC_LSQ,Q4_highest_initial_error
100286,0.933801485586469,0.3803921395815599,0.3493902892063734,0.03100185037518649,-0.03100185037518649,STRUCTURED20,Q3
100287,1.3312850861804637,0.2063622940879304,0.2489979925543254,-0.042635698466395006,0.042635698466395006,DETERMINISTIC_LSQ,Q4_highest_initial_error
100288,2.190383238066085,0.1768138621210703,0.248446172668992,-0.07163231054792168,0.07163231054792168,DETERMINISTIC_LSQ,Q4_highest_initial_error
100289,1.777429651940285,0.3475744756396741,0.4890572936621948,-0.14148281802252072,0.14148281802252072,DETERMINISTIC_LSQ,Q4_highest_initial_error
100290,1.9574508884445845,0.2081063493930028,0.1956135812483964,0.012492768144606398,-0.012492768144606398,STRUCTURED20,Q4_highest_initial_error
100291,1.586974422891276,0.3582164320415101,0.3399277850255848,0.018288647015925308,-0.018288647015925308,STRUCTURED20,Q4_highest_initial_error
100292,0.6981894505830023,0.3207383704441944,0.4041151326546587,-0.0833767622104643,0.0833767622104643,DETERMINISTIC_LSQ,Q2
100293,1.31263522688464,0.1071754637620864,0.1282002192290103,-0.02102475546692388,0.02102475546692388,DETERMINISTIC_LSQ,Q4_highest_initial_error
100294,1.0086006383875852,0.1960035684080995,0.1623499997426453,0.03365356866545419,-0.03365356866545419,STRUCTURED20,Q3
100295,1.4760038158608846,0.2710768338585537,0.2577103887904442,0.013366445068109467,-0.013366445068109467,STRUCTURED20,Q4_highest_initial_error
100296,1.5362411853460685,0.3572031468500428,0.3522336765850523,0.004969470264990505,-0.004969470264990505,STRUCTURED20,Q4_highest_initial_error
100297,1.3452986078862137,0.2625582179715756,0.2991636056624872,-0.036605387690911595,0.036605387690911595,DETERMINISTIC_LSQ,Q4_highest_initial_error
100298,2.207304784367974,0.3807280595797534,0.3510816010432674,0.02964645853648601,-0.02964645853648601,STRUCTURED20,Q4_highest_initial_error
100299,1.265274842215106,0.1820382782460037,0.1814638394178227,0.0005744388281809787,-0.0005744388281809787,STRUCTURED20,Q4_highest_initial_error
100300,1.030939297562922,0.2247390394032808,0.290403521002092,-0.06566448159881119,0.06566448159881119,DETERMINISTIC_LSQ,Q3
